Date,Original,Predicted
2021-05-21T00:00:00.000,117.25499725341797,115.60562896728516
2021-05-24T00:00:00.000,120.33350372314453,116.02472686767578
2021-05-25T00:00:00.000,120.45349884033203,117.51715087890625
2021-05-26T00:00:00.000,121.67649841308595,118.53932189941406
2021-05-27T00:00:00.000,120.12550354003906,119.50509643554688
2021-05-28T00:00:00.000,120.5780029296875,119.21916961669922
2021-06-01T00:00:00.000,121.4905014038086,118.96849060058594
2021-06-02T00:00:00.000,121.06400299072266,119.24312591552734
2021-06-03T00:00:00.000,120.23049926757812,119.32201385498047
2021-06-04T00:00:00.000,122.58799743652344,118.96558380126953
2021-06-07T00:00:00.000,123.30449676513672,119.80052947998047
2021-06-08T00:00:00.000,124.14250183105469,120.84561157226562
2021-06-09T00:00:00.000,124.56999969482422,121.84913635253906
2021-06-10T00:00:00.000,126.08000183105467,122.54532623291016
2021-06-11T00:00:00.000,125.69650268554688,123.51094055175781
2021-06-14T00:00:00.000,126.35199737548828,123.85246276855469
2021-06-15T00:00:00.000,126.03299713134766,124.17528533935547
2021-06-16T00:00:00.000,125.69650268554688,124.16218566894531
2021-06-17T00:00:00.000,126.37100219726562,123.92253875732422
2021-06-18T00:00:00.000,125.56749725341797,124.07083892822266
2021-06-21T00:00:00.000,126.45500183105469,123.8753662109375
2021-06-22T00:00:00.000,126.99949645996094,124.14452362060547
2021-06-23T00:00:00.000,126.46150207519531,124.6546859741211
2021-06-24T00:00:00.000,127.28199768066406,124.73885345458984
2021-06-25T00:00:00.000,126.99500274658203,125.07791137695312
2021-06-28T00:00:00.000,126.81950378417969,125.16228485107422
2021-06-29T00:00:00.000,126.01850128173828,125.06719970703125
2021-06-30T00:00:00.000,125.31600189208984,124.59805297851562
2021-07-01T00:00:00.000,126.36849975585938,123.94857025146484
2021-07-02T00:00:00.000,128.718994140625,124.07543182373047
2021-07-06T00:00:00.000,129.77099609375,125.43008422851562
2021-07-07T00:00:00.000,130.07749938964844,126.91344451904297
2021-07-08T00:00:00.000,129.177001953125,127.84757232666016
2021-07-09T00:00:00.000,129.57449340820312,127.73875427246094
2021-07-12T00:00:00.000,130.56399536132812,127.58226776123047
2021-07-13T00:00:00.000,130.9945068359375,127.90921783447266
2021-07-14T00:00:00.000,132.08250427246094,128.3805389404297
2021-07-15T00:00:00.000,131.26649475097656,129.1793670654297
2021-07-16T00:00:00.000,131.8455047607422,129.28048706054688
2021-07-19T00:00:00.000,129.25399780273438,129.45323181152344
2021-07-20T00:00:00.000,131.10150146484375,128.3255157470703
2021-07-21T00:00:00.000,132.60049438476562,128.34207153320312
2021-07-22T00:00:00.000,133.32850646972656,129.30482482910156
2021-07-23T00:00:00.000,137.8159942626953,130.3909454345703
2021-07-26T00:00:00.000,139.64450073242188,133.10427856445312
2021-07-27T00:00:00.000,136.79649353027344,135.66700744628906
2021-07-28T00:00:00.000,136.38150024414062,135.54429626464844
2021-07-29T00:00:00.000,136.54049682617188,134.62232971191406
2021-07-30T00:00:00.000,135.2209930419922,133.95472717285156
2021-08-02T00:00:00.000,135.989501953125,133.0417938232422
2021-08-03T00:00:00.000,136.27999877929688,132.9444122314453
2021-08-04T00:00:00.000,136.02850341796875,133.26954650878906
2021-08-05T00:00:00.000,136.94000244140625,133.4783172607422
2021-08-06T00:00:00.000,137.03599548339844,134.02818298339844
2021-08-09T00:00:00.000,138.0019989013672,134.4312744140625
2021-08-10T00:00:00.000,138.09649658203125,135.05758666992188
2021-08-11T00:00:00.000,137.6894989013672,135.44601440429688
2021-08-12T00:00:00.000,138.38949584960938,135.38113403320312
2021-08-13T00:00:00.000,138.406005859375,135.5574951171875
2021-08-16T00:00:00.000,138.91600036621094,135.6875457763672
2021-08-17T00:00:00.000,137.30050659179688,135.9874725341797
2021-08-18T00:00:00.000,136.57000732421875,135.41419982910156
2021-08-19T00:00:00.000,136.9134979248047,134.6011962890625
2021-08-20T00:00:00.000,138.43699645996094,134.29855346679688
2021-08-23T00:00:00.000,141.09950256347656,134.9967041015625
2021-08-24T00:00:00.000,142.39849853515625,136.8587646484375
2021-08-25T00:00:00.000,142.9499969482422,138.6813201904297
2021-08-26T00:00:00.000,142.1230010986328,139.83236694335938
2021-08-27T00:00:00.000,144.55050659179688,139.80581665039062
2021-08-30T00:00:00.000,145.46949768066406,140.61204528808594
